timestamp,open,high,low,close,volume
2020-01-01 06:25:00,7205.00000000,7208.53000000,7205.00000000,7208.53000000,0.38103600
2020-01-01 06:30:00,7205.00000000,7207.80000000,7201.75000000,7205.56000000,3.05020800
2020-01-01 06:35:00,7201.89000000,7207.65000000,7201.89000000,7207.64000000,0.01157500
2020-01-01 06:40:00,7207.64000000,7207.64000000,7207.64000000,7207.64000000,0.00000000
2020-01-01 06:45:00,7200.71000000,7200.71000000,7200.71000000,7200.71000000,0.00897100
2020-01-01 06:50:00,7200.71000000,7200.71000000,7198.28000000,7198.28000000,1.26428300
2020-01-01 06:55:00,7203.90000000,7204.18000000,7203.90000000,7204.18000000,0.00887400
2020-01-01 07:00:00,7198.16000000,7198.16000000,7198.16000000,7198.16000000,0.00155200
2020-01-01 07:05:00,7203.03000000,7203.04000000,7197.26000000,7197.26000000,0.05812200
2020-01-01 07:10:00,7198.05000000,7201.55000000,7198.05000000,7201.55000000,0.96656700
2020-01-01 07:15:00,7203.11000000,7204.12000000,7203.11000000,7204.12000000,1.71581400
2020-01-01 07:20:00,7206.11000000,7206.11000000,7201.19000000,7204.67000000,2.03066500
2020-01-01 07:25:00,7204.67000000,7206.11000000,7204.67000000,7206.11000000,2.28102600
2020-01-01 07:30:00,7207.28000000,7207.29000000,7198.50000000,7198.50000000,0.14176500
2020-01-01 07:35:00,7196.23000000,7196.23000000,7188.23000000,7193.20000000,1.47182800
2020-01-01 07:40:00,7187.52000000,7187.52000000,7174.30000000,7179.58000000,2.32676700
2020-01-01 07:45:00,7177.91000000,7181.84000000,7177.91000000,7178.51000000,0.03581400
2020-01-01 07:50:00,7175.64000000,7186.02000000,7175.64000000,7186.02000000,3.89122900
2020-01-01 07:55:00,7186.03000000,7186.03000000,7183.61000000,7183.61000000,0.10555400
2020-01-01 08:00:00,7178.78000000,7180.92000000,7176.81000000,7177.88000000,1.88181400
2020-01-01 08:05:00,7178.11000000,7180.12000000,7178.11000000,7180.12000000,0.13180600
2020-01-01 08:10:00,7174.41000000,7174.41000000,7169.02000000,7169.57000000,0.71629500
2020-01-01 08:15:00,7167.40000000,7168.92000000,7163.15000000,7165.69000000,0.35131500
2020-01-01 08:20:00,7169.41000000,7169.41000000,7169.41000000,7169.41000000,0.03158600
2020-01-01 08:25:00,7166.99000000,7170.00000000,7166.86000000,7166.86000000,0.03276400
2020-01-01 08:30:00,7162.10000000,7170.00000000,7162.10000000,7170.00000000,0.15180600
2020-01-01 08:35:00,7170.00000000,7170.83000000,7165.41000000,7165.41000000,1.00771300
2020-01-01 08:40:00,7166.50000000,7168.68000000,7158.01000000,7161.96000000,4.15738900
2020-01-01 08:45:00,7157.66000000,7157.66000000,7153.91000000,7153.91000000,0.59308400
2020-01-01 08:50:00,7164.41000000,7164.64000000,7159.63000000,7159.63000000,1.06838000
2020-01-01 08:55:00,7164.53000000,7176.84000000,7161.66000000,7174.54000000,2.97168700
2020-01-01 09:00:00,7173.97000000,7180.92000000,7170.25000000,7177.70000000,3.67497700
2020-01-01 09:05:00,7174.41000000,7174.41000000,7174.41000000,7174.41000000,0.77622300
2020-01-01 09:10:00,7174.25000000,7174.41000000,7170.64000000,7170.64000000,1.02102100
2020-01-01 09:15:00,7167.70000000,7172.72000000,7165.75000000,7170.88000000,0.66441700
2020-01-01 09:20:00,7172.73000000,7172.73000000,7168.89000000,7168.89000000,0.03701500
2020-01-01 09:25:00,7172.29000000,7174.09000000,7172.29000000,7174.09000000,0.20693900
2020-01-01 09:30:00,7174.07000000,7174.08000000,7168.69000000,7174.08000000,0.61105600
2020-01-01 09:35:00,7174.10000000,7176.71000000,7170.23000000,7174.00000000,0.68738800
2020-01-01 09:40:00,7173.82000000,7173.82000000,7168.74000000,7173.82000000,0.22083400
2020-01-01 09:45:00,7169.00000000,7169.00000000,7169.00000000,7169.00000000,0.00704100
2020-01-01 09:50:00,7173.12000000,7173.12000000,7170.91000000,7170.92000000,0.17084800
2020-01-01 09:55:00,7167.37000000,7167.38000000,7167.37000000,7167.38000000,0.13480600
2020-01-01 10:00:00,7163.49000000,7169.29000000,7161.53000000,7163.48000000,2.55065900
2020-01-01 10:05:00,7166.40000000,7174.20000000,7166.39000000,7170.31000000,1.83417400
2020-01-01 10:10:00,7174.21000000,7179.14000000,7171.84000000,7179.13000000,3.11640600
2020-01-01 10:15:00,7179.24000000,7179.27000000,7177.23000000,7177.23000000,0.05374300
2020-01-01 10:20:00,7179.07000000,7180.19000000,7175.63000000,7180.19000000,7.28295800
2020-01-01 10:25:00,7182.16000000,7182.16000000,7180.17000000,7180.17000000,0.08025000
2020-01-01 10:30:00,7177.98000000,7177.98000000,7175.46000000,7175.46000000,1.40143200
2020-01-01 10:35:00,7174.59000000,7178.90000000,7174.57000000,7178.90000000,1.96121200
2020-01-01 10:40:00,7178.90000000,7180.08000000,7178.90000000,7180.08000000,0.00300700
2020-01-01 10:45:00,7182.14000000,7183.27000000,7182.14000000,7183.27000000,0.01099400
2020-01-01 10:50:00,7183.27000000,7183.27000000,7183.27000000,7183.27000000,0.00000000
2020-01-01 10:55:00,7175.28000000,7179.66000000,7174.20000000,7174.20000000,3.79410000
2020-01-01 11:00:00,7173.52000000,7179.52000000,7173.52000000,7179.52000000,1.51357800
2020-01-01 11:05:00,7181.64000000,7181.64000000,7181.64000000,7181.64000000,0.13722400
2020-01-01 11:10:00,7176.85000000,7182.93000000,7176.85000000,7182.93000000,0.11942100
2020-01-01 11:15:00,7180.74000000,7180.74000000,7180.74000000,7180.74000000,0.10000000
2020-01-01 11:20:00,7182.02000000,7204.00000000,7182.02000000,7201.69000000,2.63499500
2020-01-01 11:25:00,7206.09000000,7210.55000000,7196.08000000,7202.79000000,7.39261800
2020-01-01 11:30:00,7203.23000000,7212.00000000,7196.55000000,7196.55000000,4.63960600
2020-01-01 11:35:00,7201.38000000,7203.83000000,7195.72000000,7197.46000000,1.07703700
2020-01-01 11:40:00,7195.89000000,7203.35000000,7193.97000000,7203.35000000,1.03520800
2020-01-01 11:45:00,7198.87000000,7198.87000000,7185.70000000,7185.70000000,0.24755100
2020-01-01 11:50:00,7184.84000000,7184.84000000,7165.71000000,7172.07000000,6.99034500
2020-01-01 11:55:00,7172.74000000,7178.70000000,7172.74000000,7178.70000000,0.01330600
2020-01-01 12:00:00,7175.69000000,7181.17000000,7173.78000000,7178.61000000,0.17897100
2020-01-01 12:05:00,7183.91000000,7186.59000000,7183.91000000,7186.20000000,0.04631400
2020-01-01 12:10:00,7188.93000000,7188.94000000,7182.34000000,7182.97000000,2.59507900
2020-01-01 12:15:00,7182.97000000,7194.94000000,7182.97000000,7189.64000000,4.67237800
2020-01-01 12:20:00,7193.10000000,7197.72000000,7190.95000000,7191.58000000,0.17731600
2020-01-01 12:25:00,7198.32000000,7198.32000000,7185.19000000,7185.19000000,0.17535600
2020-01-01 12:30:00,7185.19000000,7191.33000000,7184.79000000,7188.13000000,0.73925200
2020-01-01 12:35:00,7188.13000000,7201.49000000,7188.13000000,7195.53000000,4.56476600
2020-01-01 12:40:00,7196.97000000,7198.53000000,7191.55000000,7198.53000000,1.13745300
2020-01-01 12:45:00,7195.93000000,7195.93000000,7193.77000000,7195.29000000,2.08053900
2020-01-01 12:50:00,7198.43000000,7202.04000000,7192.24000000,7201.04000000,5.81085400
2020-01-01 12:55:00,7200.35000000,7204.42000000,7198.56000000,7204.42000000,1.18575800
2020-01-01 13:00:00,7201.31000000,7201.31000000,7199.11000000,7199.11000000,0.08660000
2020-01-01 13:05:00,7200.90000000,7204.43000000,7193.62000000,7195.00000000,3.15637300
2020-01-01 13:10:00,7196.00000000,7196.00000000,7194.98000000,7194.98000000,5.08895600
2020-01-01 13:15:00,7197.02000000,7199.57000000,7192.24000000,7192.97000000,4.25256500
2020-01-01 13:20:00,7194.84000000,7197.74000000,7194.84000000,7197.74000000,0.16250700
2020-01-01 13:25:00,7197.75000000,7199.55000000,7195.90000000,7197.00000000,0.38826000
2020-01-01 13:30:00,7194.41000000,7199.55000000,7194.41000000,7199.55000000,0.10208900
2020-01-01 13:35:00,7202.20000000,7203.00000000,7202.20000000,7203.00000000,0.03358300
2020-01-01 13:40:00,7204.72000000,7205.36000000,7200.00000000,7200.00000000,0.19693900
2020-01-01 13:45:00,7200.57000000,7201.62000000,7195.75000000,7201.62000000,0.06819600
2020-01-01 13:50:00,7201.49000000,7201.49000000,7201.49000000,7201.49000000,0.82450900
2020-01-01 13:55:00,7204.35000000,7204.35000000,7195.03000000,7195.03000000,0.73584500
2020-01-01 14:00:00,7196.69000000,7198.37000000,7192.67000000,7197.18000000,0.03839800
2020-01-01 14:05:00,7192.74000000,7193.14000000,7186.31000000,7188.25000000,0.07507600
2020-01-01 14:10:00,7187.34000000,7191.63000000,7183.25000000,7188.81000000,0.13184100
2020-01-01 14:15:00,7193.44000000,7195.27000000,7190.81000000,7195.27000000,0.10017600
2020-01-01 14:20:00,7197.18000000,7207.27000000,7197.18000000,7203.00000000,2.86627400
2020-01-01 14:25:00,7200.86000000,7207.73000000,7199.35000000,7207.73000000,0.58241100
2020-01-01 14:30:00,7207.77000000,7209.12000000,7199.16000000,7209.12000000,6.04846500
2020-01-01 14:35:00,7208.45000000,7208.45000000,7199.19000000,7200.99000000,3.99422600
2020-01-01 14:40:00,7202.00000000,7204.91000000,7196.30000000,7204.87000000,1.43144300
2020-01-01 14:45:00,7202.00000000,7204.85000000,7202.00000000,7204.85000000,0.05377100
2020-01-01 14:50:00,7203.96000000,7203.96000000,7195.30000000,7196.16000000,0.14020900
2020-01-01 14:55:00,7195.28000000,7197.29000000,7193.69000000,7193.69000000,0.69788800
2020-01-01 15:00:00,7199.12000000,7202.25000000,7199.12000000,7202.25000000,0.24461000
2020-01-01 15:05:00,7202.25000000,7208.11000000,7202.25000000,7205.00000000,2.02193600
2020-01-01 15:10:00,7208.71000000,7208.71000000,7200.39000000,7200.39000000,0.05796200
2020-01-01 15:15:00,7201.95000000,7205.76000000,7198.53000000,7200.32000000,2.44259400
2020-01-01 15:20:00,7198.41000000,7202.95000000,7195.44000000,7201.00000000,3.09562300
2020-01-01 15:25:00,7199.87000000,7205.48000000,7199.87000000,7200.84000000,0.33145300
2020-01-01 15:30:00,7200.21000000,7208.81000000,7200.21000000,7208.81000000,0.41863300
2020-01-01 15:35:00,7205.83000000,7236.73000000,7205.82000000,7229.38000000,27.38810700
2020-01-01 15:40:00,7230.00000000,7230.00000000,7211.41000000,7215.09000000,13.27463600
2020-01-01 15:45:00,7216.41000000,7222.04000000,7202.61000000,7202.61000000,4.33178900
2020-01-01 15:50:00,7202.61000000,7208.54000000,7198.37000000,7204.31000000,3.84313100
2020-01-01 15:55:00,7205.29000000,7212.92000000,7205.29000000,7210.92000000,0.81426100
2020-01-01 16:00:00,7210.92000000,7215.55000000,7210.92000000,7213.34000000,11.54769200
2020-01-01 16:05:00,7210.34000000,7210.34000000,7200.84000000,7206.58000000,15.37390600
2020-01-01 16:10:00,7203.82000000,7209.95000000,7203.38000000,7209.95000000,0.18712200
2020-01-01 16:15:00,7205.06000000,7205.06000000,7194.77000000,7194.77000000,0.55555200
2020-01-01 16:20:00,7199.49000000,7199.49000000,7194.28000000,7198.00000000,0.55090600
2020-01-01 16:25:00,7195.35000000,7199.49000000,7193.15000000,7199.49000000,0.21654100
2020-01-01 16:30:00,7196.00000000,7198.55000000,7196.00000000,7196.00000000,0.14920400
2020-01-01 16:35:00,7196.00000000,7207.24000000,7196.00000000,7207.24000000,0.13642900
2020-01-01 16:40:00,7204.77000000,7212.00000000,7204.77000000,7206.45000000,4.11210700
2020-01-01 16:45:00,7206.09000000,7206.09000000,7206.09000000,7206.09000000,0.10000000
2020-01-01 16:50:00,7207.42000000,7212.17000000,7207.42000000,7212.17000000,0.02300000
2020-01-01 16:55:00,7215.54000000,7222.85000000,7211.53000000,7222.83000000,1.02257100
2020-01-01 17:00:00,7225.46000000,7226.54000000,7209.53000000,7213.77000000,1.35161600
2020-01-01 17:05:00,7210.87000000,7211.69000000,7206.05000000,7211.69000000,0.61243500
2020-01-01 17:10:00,7216.49000000,7227.72000000,7216.49000000,7217.46000000,2.87266200
2020-01-01 17:15:00,7217.99000000,7224.78000000,7217.43000000,7217.43000000,2.37653900
2020-01-01 17:20:00,7216.36000000,7227.72000000,7214.10000000,7226.58000000,5.47676500
2020-01-01 17:25:00,7223.54000000,7228.31000000,7223.54000000,7225.31000000,0.13888200
2020-01-01 17:30:00,7225.33000000,7225.33000000,7221.01000000,7221.01000000,2.08802600
2020-01-01 17:35:00,7219.72000000,7219.90000000,7214.60000000,7214.73000000,1.04383700
2020-01-01 17:40:00,7215.56000000,7215.56000000,7215.56000000,7215.56000000,0.04318700
2020-01-01 17:45:00,7220.19000000,7220.19000000,7220.19000000,7220.19000000,0.05000000
2020-01-01 17:50:00,7214.04000000,7214.04000000,7214.03000000,7214.03000000,0.19432900
2020-01-01 17:55:00,7214.03000000,7218.05000000,7212.23000000,7212.24000000,1.06875000
2020-01-01 18:00:00,7217.13000000,7218.05000000,7212.23000000,7215.58000000,1.64839700
2020-01-01 18:05:00,7213.83000000,7219.02000000,7213.83000000,7219.02000000,0.26600900
2020-01-01 18:10:00,7219.02000000,7226.87000000,7219.02000000,7219.52000000,0.39432000
2020-01-01 18:15:00,7224.69000000,7224.69000000,7224.65000000,7224.65000000,0.05498700
2020-01-01 18:20:00,7222.44000000,7224.68000000,7222.39000000,7224.68000000,0.27728600
2020-01-01 18:25:00,7223.36000000,7223.36000000,7216.02000000,7216.03000000,34.86300800
2020-01-01 18:30:00,7219.18000000,7219.18000000,7204.97000000,7210.19000000,1.26151100
2020-01-01 18:35:00,7206.85000000,7212.19000000,7205.40000000,7205.44000000,1.21266100
2020-01-01 18:40:00,7210.44000000,7216.87000000,7210.44000000,7216.40000000,0.34445500
2020-01-01 18:45:00,7212.55000000,7213.73000000,7208.28000000,7209.80000000,2.30720200
2020-01-01 18:50:00,7209.80000000,7214.18000000,7208.34000000,7214.18000000,0.67527100
2020-01-01 18:55:00,7216.77000000,7222.20000000,7216.77000000,7222.20000000,0.06903800
2020-01-01 19:00:00,7218.05000000,7219.98000000,7213.99000000,7214.00000000,2.27563300
2020-01-01 19:05:00,7217.61000000,7217.61000000,7206.45000000,7206.45000000,2.25267400
2020-01-01 19:10:00,7210.70000000,7210.70000000,7202.26000000,7209.93000000,2.45552800
2020-01-01 19:15:00,7209.96000000,7213.84000000,7209.96000000,7209.98000000,0.11175100
2020-01-01 19:20:00,7213.68000000,7213.68000000,7204.35000000,7206.24000000,1.06415400
2020-01-01 19:25:00,7206.24000000,7209.81000000,7205.25000000,7207.65000000,0.51897300
2020-01-01 19:30:00,7208.27000000,7208.27000000,7208.27000000,7208.27000000,0.00154700
2020-01-01 19:35:00,7208.27000000,7208.27000000,7208.27000000,7208.27000000,0.00000000
2020-01-01 19:40:00,7208.77000000,7215.17000000,7208.08000000,7208.08000000,0.37874700
2020-01-01 19:45:00,7209.30000000,7209.30000000,7209.30000000,7209.30000000,2.28061200
2020-01-01 19:50:00,7213.54000000,7213.54000000,7212.55000000,7212.81000000,6.51618800
2020-01-01 19:55:00,7204.11000000,7204.11000000,7204.00000000,7204.00000000,1.49999200
2020-01-01 20:00:00,7204.00000000,7212.71000000,7204.00000000,7212.71000000,0.00300800
2020-01-01 20:05:00,7213.87000000,7215.53000000,7212.05000000,7212.05000000,0.03441100
2020-01-01 20:10:00,7214.21000000,7215.00000000,7210.79000000,7210.79000000,34.70002700
2020-01-01 20:15:00,7207.28000000,7210.33000000,7204.71000000,7204.71000000,1.03869500
2020-01-01 20:20:00,7207.67000000,7209.47000000,7203.08000000,7203.08000000,0.03481500
2020-01-01 20:25:00,7208.58000000,7219.98000000,7208.58000000,7219.98000000,1.46177000
2020-01-01 20:30:00,7219.98000000,7219.98000000,7217.75000000,7217.75000000,0.14768900
2020-01-01 20:35:00,7210.84000000,7219.71000000,7210.84000000,7219.71000000,0.20727900
2020-01-01 20:40:00,7217.62000000,7217.62000000,7212.69000000,7212.69000000,0.15950100
2020-01-01 20:45:00,7210.95000000,7212.07000000,7210.84000000,7212.07000000,0.28473200
2020-01-01 20:50:00,7210.18000000,7212.74000000,7208.67000000,7210.19000000,1.59934800
2020-01-01 20:55:00,7210.19000000,7216.10000000,7210.19000000,7216.10000000,1.62584800
2020-01-01 21:00:00,7216.08000000,7216.08000000,7213.61000000,7213.61000000,0.29146000
2020-01-01 21:05:00,7212.02000000,7217.67000000,7212.01000000,7217.67000000,0.39359500
2020-01-01 21:10:00,7218.03000000,7218.03000000,7207.96000000,7211.32000000,1.59076900
2020-01-01 21:15:00,7212.29000000,7212.29000000,7206.29000000,7206.29000000,0.75118000
2020-01-01 21:20:00,7211.97000000,7213.98000000,7211.97000000,7212.98000000,0.44252700
2020-01-01 21:25:00,7212.98000000,7213.99000000,7212.98000000,7213.99000000,0.05479600
2020-01-01 21:30:00,7206.30000000,7206.31000000,7206.30000000,7206.31000000,0.19661700
2020-01-01 21:35:00,7206.30000000,7206.30000000,7204.09000000,7204.09000000,0.34327600
2020-01-01 21:40:00,7206.31000000,7214.40000000,7204.02000000,7214.40000000,0.37605000
2020-01-01 21:45:00,7208.10000000,7208.10000000,7207.21000000,7207.21000000,0.01106600
2020-01-01 21:50:00,7214.50000000,7214.50000000,7210.00000000,7213.86000000,0.04041400
2020-01-01 21:55:00,7207.79000000,7208.81000000,7207.78000000,7208.81000000,0.28016500
2020-01-01 22:00:00,7205.56000000,7205.56000000,7197.71000000,7197.71000000,0.66867400
2020-01-01 22:05:00,7205.20000000,7205.20000000,7190.46000000,7190.46000000,0.62623500
2020-01-01 22:10:00,7196.41000000,7203.81000000,7190.00000000,7203.39000000,7.08070200
2020-01-01 22:15:00,7200.51000000,7201.88000000,7200.51000000,7201.88000000,0.08355800
2020-01-01 22:20:00,7198.14000000,7198.14000000,7198.14000000,7198.14000000,0.03557300
2020-01-01 22:25:00,7193.55000000,7201.78000000,7191.96000000,7191.96000000,4.56322200
2020-01-01 22:30:00,7190.00000000,7190.00000000,7180.97000000,7188.15000000,2.03139300
2020-01-01 22:35:00,7188.15000000,7188.15000000,7186.74000000,7186.74000000,1.07062200
2020-01-01 22:40:00,7180.96000000,7180.96000000,7166.18000000,7171.80000000,3.82136200
2020-01-01 22:45:00,7174.50000000,7174.50000000,7163.15000000,7165.40000000,1.43312300
2020-01-01 22:50:00,7167.66000000,7176.55000000,7167.66000000,7176.55000000,1.68451600
2020-01-01 22:55:00,7179.54000000,7179.97000000,7165.13000000,7172.58000000,1.30214300
2020-01-01 23:00:00,7170.41000000,7172.59000000,7164.00000000,7165.46000000,1.29763000
2020-01-01 23:05:00,7165.54000000,7173.22000000,7163.15000000,7163.15000000,0.48466900
2020-01-01 23:10:00,7164.99000000,7164.99000000,7155.45000000,7158.35000000,1.19613600
2020-01-01 23:15:00,7160.03000000,7162.02000000,7158.63000000,7162.02000000,0.25963900
2020-01-01 23:20:00,7158.00000000,7163.18000000,7157.55000000,7163.18000000,7.02739900
2020-01-01 23:25:00,7164.44000000,7172.99000000,7164.44000000,7172.99000000,0.79439700
2020-01-01 23:30:00,7168.47000000,7169.09000000,7161.48000000,7161.48000000,0.74597400
2020-01-01 23:35:00,7167.84000000,7172.19000000,7167.84000000,7171.74000000,0.16244900
2020-01-01 23:40:00,7165.71000000,7171.30000000,7165.71000000,7171.30000000,0.06901700
